# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	yycs/ini/ui/saveload/saveload.menu.ini	component2	control	Button	loadBtn
assets	yycs/ini/ui/saveload/saveload.menu.ini	component3	control	Button	exitBtn
assets	yycs/ini/ui/saveload/saveload.menu.ini	component5	control	ListBox	listBox
assets	yycs/ini/ui/system/system.menu.ini	component2	control	Button	returnBtn
assets	yycs/ini/ui/system/system.menu.ini	component3	control	Button	saveloadBtn
assets	yycs/ini/ui/system/system.menu.ini	component4	control	Button	optionBtn
assets	yycs/ini/ui/system/system.menu.ini	component5	control	Button	quitBtn
assets	yycs/ini/ui/title/title.menu.ini	component1	control	Button	initBtn
assets	yycs/ini/ui/title/title.menu.ini	component2	control	Button	exitBtn
assets	yycs/ini/ui/title/title.menu.ini	component3	control	Button	loadBtn
assets	yycs/ini/ui/title/title.menu.ini	component4	control	Button	teamBtn
assets	yycs/ini/ui/top/top.menu.ini	component1	control	CheckBox	stateBtn
assets	yycs/ini/ui/top/top.menu.ini	component2	control	CheckBox	equipBtn
assets	yycs/ini/ui/top/top.menu.ini	component3	control	CheckBox	xiulianBtn
assets	yycs/ini/ui/top/top.menu.ini	component4	control	CheckBox	goodsBtn
assets	yycs/ini/ui/top/top.menu.ini	component5	control	CheckBox	magicBtn
assets	yycs/ini/ui/top/top.menu.ini	component6	control	CheckBox	notesBtn
assets	yycs/ini/ui/top/top.menu.ini	component7	control	CheckBox	optionBtn
assets	yycs/ini/ui/xiulian/xiulian.menu.ini	component7	control	Item	magic
